id,seed,target,model,rmse,r2,custom_str
1163,b'\xc9\x90\x00\x00',Originality,LinearModel,0.15523286766178102,0.4710330752693146,
1164,b'\xc9\x90\x00\x00',Originality,LightGBM,0.1583617691689968,0.44949426673831405,
1165,b'\xc9\x90\x00\x00',Flexibility,LinearModel,0.12233141582849433,0.6656014254989451,
1166,b'\xc9\x90\x00\x00',Flexibility,WeightedEnsemble_L2,0.12233141582849433,0.6656014254989451,
1167,b'\xc9\x90\x00\x00',Flexibility,CatBoost,0.12363031560768459,0.658462520581594,
1168,b'\xc9\x90\x00\x00',Flexibility,LightGBM,0.12579127299086593,0.6464185785595038,
1169,b'\xbdg\x01\x00',Total Score,LinearModel,0.108518862061444,0.7013527023068653,
1170,b'\xbdg\x01\x00',Total Score,WeightedEnsemble_L2,0.1089695247449141,0.69886707622361,
1171,b'\xbdg\x01\x00',Total Score,LightGBM,0.10931423048567915,0.6969589018456643,
1172,b'\xbdg\x01\x00',Total Score,CatBoost,0.11108196754227104,0.6870786073009885,
1173,b'\xbdg\x01\x00',Fluency,WeightedEnsemble_L2,0.09431913382791907,0.8167964665001055,
1174,b'\xbdg\x01\x00',Fluency,CatBoost,0.09477379676704899,0.8150259536386986,
1175,b'\xbdg\x01\x00',Fluency,LightGBM,0.09816343925260637,0.8015579202231912,
1176,b'\xbdg\x01\x00',Fluency,LinearModel,0.1001801767555436,0.7933202986094691,
1177,b'\xbdg\x01\x00',Originality,LinearModel,0.17524407678476217,0.3977307017217382,
1178,b'\xbdg\x01\x00',Originality,WeightedEnsemble_L2,0.17786671418085023,0.3795691367640238,
1179,b'\xbdg\x01\x00',Originality,LightGBM,0.1782761707930867,0.3767093332830178,
1180,b'\xbdg\x01\x00',Originality,CatBoost,0.18422994039044435,0.334382928046574,
1181,b'\xbdg\x01\x00',Flexibility,WeightedEnsemble_L2,0.12546369646377545,0.6447808934857374,
1182,b'\xbdg\x01\x00',Flexibility,LinearModel,0.12712342510380656,0.6353205163014863,
1183,b'\xbdg\x01\x00',Flexibility,CatBoost,0.12813350186355457,0.6295022703590417,
1184,b'\xbdg\x01\x00',Flexibility,LightGBM,0.12889066095327564,0.6251106857565756,
1185,b'\xe3\x83\x01\x00',Total Score,LinearModel,0.10510702442764042,0.7245230179662563,
1186,b'\xe3\x83\x01\x00',Total Score,WeightedEnsemble_L2,0.10520168180392449,0.7240266159373864,
1187,b'\xe3\x83\x01\x00',Total Score,CatBoost,0.10998269281684951,0.6983727801749503,
1188,b'\xe3\x83\x01\x00',Total Score,LightGBM,0.11229552218145064,0.6855535387456696,
1189,b'\xe3\x83\x01\x00',Fluency,LinearModel,0.095803277266254,0.8025769710914589,
1190,b'\xe3\x83\x01\x00',Fluency,WeightedEnsemble_L2,0.09701890850818222,0.7975350512867366,
1191,b'\xe3\x83\x01\x00',Fluency,CatBoost,0.09946394754196544,0.7872015490403772,
1192,b'\xe3\x83\x01\x00',Fluency,LightGBM,0.10091645008251232,0.7809410462449893,
1193,b'\xe3\x83\x01\x00',Originality,LinearModel,0.1759593199111313,0.38726088999452035,
1194,b'\xe3\x83\x01\x00',Originality,WeightedEnsemble_L2,0.1759593199111313,0.38726088999452035,
1195,b'\xe3\x83\x01\x00',Originality,CatBoost,0.17905188323289373,0.36553329231173537,
1196,b'\xe3\x83\x01\x00',Originality,LightGBM,0.18260501534761509,0.3401025427176608,
1197,b'\xe3\x83\x01\x00',Flexibility,LinearModel,0.11563800073580711,0.708246693100949,
1198,b'\xe3\x83\x01\x00',Flexibility,WeightedEnsemble_L2,0.11816456475375492,0.6953584352182685,
1199,b'\xe3\x83\x01\x00',Flexibility,CatBoost,0.1225699649274302,0.67221976531875,
1200,b'\xe3\x83\x01\x00',Flexibility,LightGBM,0.1274708937149521,0.6454832987169179,
1201,b'^\x7f\x00\x00',Total Score,WeightedEnsemble_L2,0.10939513713793593,0.6789644419497738,
1202,b'^\x7f\x00\x00',Total Score,LightGBM,0.11119429424373636,0.6683178430379161,
1203,b'^\x7f\x00\x00',Total Score,LinearModel,0.11293862907668571,0.6578298446338766,
1204,b'^\x7f\x00\x00',Total Score,CatBoost,0.11337910091426592,0.6551556449802283,
1205,b'^\x7f\x00\x00',Fluency,WeightedEnsemble_L2,0.10150988333145204,0.7651725666060955,
1206,b'^\x7f\x00\x00',Fluency,LightGBM,0.10457937349951227,0.7507562678469218,
1207,b'^\x7f\x00\x00',Fluency,CatBoost,0.10534305986477227,0.7471027934943671,
1208,b'^\x7f\x00\x00',Fluency,LinearModel,0.10558929762932458,0.7459191251298369,
1209,b'^\x7f\x00\x00',Originality,WeightedEnsemble_L2,0.18147588087838942,0.3637117714886844,
1210,b'^\x7f\x00\x00',Originality,LinearModel,0.18272641380359717,0.354912355059973,
1211,b'^\x7f\x00\x00',Originality,LightGBM,0.18646481998728498,0.3282465973135902,
1212,b'^\x7f\x00\x00',Originality,CatBoost,0.1893261944491175,0.3074717830045355,
1213,b'^\x7f\x00\x00',Flexibility,LightGBM,0.12276351045102252,0.6320854980046808,
1214,b'^\x7f\x00\x00',Flexibility,WeightedEnsemble_L2,0.12319630127998955,0.6294868317282225,
1215,b'^\x7f\x00\x00',Flexibility,LinearModel,0.12653502359183547,0.6091322758942155,
1216,b'^\x7f\x00\x00',Flexibility,CatBoost,0.12657256844360534,0.6089002887731154,
1217,b'\x0e-\x00\x00',Total Score,WeightedEnsemble_L2,0.09676749713550938,0.7632100480760942,
1218,b'\x0e-\x00\x00',Total Score,CatBoost,0.09825218407046502,0.7558882527948987,
1219,b'\x0e-\x00\x00',Total Score,LinearModel,0.09964081628855166,0.7489392590119701,
1220,b'\x0e-\x00\x00',Total Score,LightGBM,0.1016028199362762,0.7389547613610301,
1221,b'\x0e-\x00\x00',Fluency,WeightedEnsemble_L2,0.09559508483863025,0.8198870597915464,
1222,b'\x0e-\x00\x00',Fluency,CatBoost,0.09763643099457725,0.8121126325054022,
1223,b'\x0e-\x00\x00',Fluency,LightGBM,0.09861550411389955,0.8083255665862317,
1224,b'\x0e-\x00\x00',Fluency,LinearModel,0.10026779863221799,0.801848780173974,
1225,b'\x0e-\x00\x00',Originality,WeightedEnsemble_L2,0.17057895973500212,0.4247248882778393,
1226,b'\x0e-\x00\x00',Originality,LinearModel,0.17067461160287256,0.4240795382655159,
1227,b'\x0e-\x00\x00',Originality,CatBoost,0.17276957488436864,0.40985437540568115,
1228,b'\x0e-\x00\x00',Originality,LightGBM,0.177128587025442,0.3796997177712944,
1229,b'\x0e-\x00\x00',Flexibility,LinearModel,0.11813218728264281,0.6814069556752738,
1230,b'\x0e-\x00\x00',Flexibility,WeightedEnsemble_L2,0.1191340664787154,0.6759800642710114,
1231,b'\x0e-\x00\x00',Flexibility,LightGBM,0.12243450361343888,0.6577783751329946,
1232,b'\x0e-\x00\x00',Flexibility,CatBoost,0.12356505221673765,0.6514291115005264,
1233,b'\xc7q\x01\x00',Total Score,WeightedEnsemble_L2,0.1046963931590208,0.7056157287523668,
1234,b'\xc7q\x01\x00',Total Score,LightGBM,0.10503226435461809,0.7037239005352411,
1235,b'\xc7q\x01\x00',Total Score,LinearModel,0.10537853761284341,0.7017671379004569,
1236,b'\xc7q\x01\x00',Total Score,CatBoost,0.10745365000266172,0.6899058978843344,
1237,b'\xc7q\x01\x00',Fluency,WeightedEnsemble_L2,0.10124172641108974,0.7615427172721878,
1238,b'\xc7q\x01\x00',Fluency,CatBoost,0.10291107502169658,0.75361416506994,
1239,b'\xc7q\x01\x00',Fluency,LightGBM,0.10324331130178,0.7520207418508202,
1240,b'\xc7q\x01\x00',Fluency,LinearModel,0.1040046798678178,0.7483498061434124,
1241,b'\xc7q\x01\x00',Originality,LightGBM,0.17565898768017396,0.407771543562367,
1242,b'\xc7q\x01\x00',Originality,WeightedEnsemble_L2,0.17702341291302956,0.3985355834055381,
1243,b'\xc7q\x01\x00',Originality,LinearModel,0.17816507655235825,0.3907526095273234,
1244,b'\xc7q\x01\x00',Originality,CatBoost,0.1795225815931851,0.3814330813377529,
1245,b'\xc7q\x01\x00',Flexibility,LinearModel,0.11346155944043744,0.6822171138628068,
1246,b'\xc7q\x01\x00',Flexibility,WeightedEnsemble_L2,0.11384798171392056,0.6800488465386261,
1247,b'\xc7q\x01\x00',Flexibility,CatBoost,0.12066727562029902,0.6405719030664072,
1248,b'\xc7q\x01\x00',Flexibility,LightGBM,0.122615482039254,0.6288720796159853,
1249,b'\xcd\x9d\x00\x00',Total Score,LinearModel,0.1039900839464878,0.722958140575454,
1250,b'\xcd\x9d\x00\x00',Total Score,WeightedEnsemble_L2,0.10558061638943687,0.7144185975187434,
1251,b'\xcd\x9d\x00\x00',Total Score,CatBoost,0.11055652164245978,0.6868659691411474,
1252,b'\xcd\x9d\x00\x00',Total Score,LightGBM,0.1113052269826957,0.6826104269736835,
1253,b'\xcd\x9d\x00\x00',Fluency,WeightedEnsemble_L2,0.10005935875751626,0.7890093210130095,
1254,b'\xcd\x9d\x00\x00',Fluency,LinearModel,0.10029192044491858,0.7880273964397855,
1255,b'\xcd\x9d\x00\x00',Fluency,CatBoost,0.10375620415055253,0.7731305652042629,
1256,b'\xcd\x9d\x00\x00',Fluency,LightGBM,0.10666180169711091,0.7602461058549208,
1257,b'\xcd\x9d\x00\x00',Originality,LinearModel,0.16885714281255626,0.40456017253932863,
1258,b'\xcd\x9d\x00\x00',Originality,WeightedEnsemble_L2,0.17035530132457133,0.39394740749324475,
1259,b'\xcd\x9d\x00\x00',Originality,CatBoost,0.17396113196794064,0.36801982149848667,
1260,b'\xcd\x9d\x00\x00',Originality,LightGBM,0.18068726973487376,0.31820451890657975,
1261,b'\xcd\x9d\x00\x00',Flexibility,LinearModel,0.1215162878646827,0.6813692394585006,
1262,b'\xcd\x9d\x00\x00',Flexibility,WeightedEnsemble_L2,0.1216453185903729,0.6806922111068481,
1263,b'\xcd\x9d\x00\x00',Flexibility,CatBoost,0.12750677487831183,0.649179281211803,
1264,b'\xcd\x9d\x00\x00',Flexibility,LightGBM,0.1295112108915687,0.6380626186065487,
1265,b'\xfbd\x01\x00',Total Score,LightGBM,0.10269641990107978,0.6782329351446972,
1266,b'\xfbd\x01\x00',Total Score,WeightedEnsemble_L2,0.10281927361552413,0.6774626274009509,
1267,b'\xfbd\x01\x00',Total Score,CatBoost,0.10395530968540136,0.6702959103888604,
1268,b'\xfbd\x01\x00',Total Score,LinearModel,0.10460664421465862,0.6661514292267452,
1269,b'\xfbd\x01\x00',Fluency,WeightedEnsemble_L2,0.09567454545041276,0.767944825502389,
1270,b'\xfbd\x01\x00',Fluency,CatBoost,0.09673997019533262,0.7627477496800494,
1271,b'\xfbd\x01\x00',Fluency,LinearModel,0.10054528919601861,0.743715761965686,
1272,b'\xfbd\x01\x00',Fluency,LightGBM,0.10260149304118471,0.7331262838665478,
1273,b'\xfbd\x01\x00',Originality,WeightedEnsemble_L2,0.1708668664008233,0.3372720707076845,
1274,b'\xfbd\x01\x00',Originality,CatBoost,0.17245365755511896,0.32490578997858366,
1275,b'\xfbd\x01\x00',Originality,LinearModel,0.17281447326089422,0.32207790662812896,
1276,b'\xfbd\x01\x00',Originality,LightGBM,0.17878162594493696,0.2744533700804923,
1277,b'\xfbd\x01\x00',Flexibility,WeightedEnsemble_L2,0.1178433479017543,0.6325611107017186,
1278,b'\xfbd\x01\x00',Flexibility,CatBoost,0.11794768685714839,0.6319101590280913,
1279,b'\xfbd\x01\x00',Flexibility,LinearModel,0.11808106946543427,0.6310771703492091,
1280,b'\xfbd\x01\x00',Flexibility,LightGBM,0.12106169769603911,0.6122172421110403,
1281,b'\xf8\x03\x00\x00',Total Score,WeightedEnsemble_L2,0.10702574127367867,0.7185308243633783,
1282,b'\xf8\x03\x00\x00',Total Score,LinearModel,0.10705468341140563,0.718378572745719,
1283,b'\xf8\x03\x00\x00',Total Score,CatBoost,0.10764085880254276,0.7152861065482898,
1284,b'\xf8\x03\x00\x00',Total Score,LightGBM,0.11699812856865549,0.6636339290116084,
1285,b'\xf8\x03\x00\x00',Fluency,WeightedEnsemble_L2,0.09889111056630909,0.8018068177504593,
1286,b'\xf8\x03\x00\x00',Fluency,LinearModel,0.09977373877727617,0.7982531809445319,
1287,b'\xf8\x03\x00\x00',Fluency,CatBoost,0.10353120065220606,0.7827715498157144,
1288,b'\xf8\x03\x00\x00',Fluency,LightGBM,0.10907283550490074,0.7588943379096825,
1289,b'\xf8\x03\x00\x00',Originality,LinearModel,0.17158936954278853,0.42064406320226566,
1290,b'\xf8\x03\x00\x00',Originality,WeightedEnsemble_L2,0.17226617060666194,0.41606473507831043,
1291,b'\xf8\x03\x00\x00',Originality,CatBoost,0.17705373843828384,0.38315662183121046,
1292,b'\xf8\x03\x00\x00',Originality,LightGBM,0.18274247392745702,0.342881484273288,
1293,b'\xf8\x03\x00\x00',Flexibility,CatBoost,0.13048340323464108,0.6450903336266276,
1294,b'\xf8\x03\x00\x00',Flexibility,LinearModel,0.13102461450219532,0.6421400816112283,
1295,b'\xf8\x03\x00\x00',Flexibility,WeightedEnsemble_L2,0.13102461450219532,0.6421400816112283,
1296,b'\xf8\x03\x00\x00',Flexibility,LightGBM,0.13789983585332266,0.6035989686210086,
1297,b'\xbd^\x01\x00',Total Score,CatBoost,0.10525495860338067,0.6538491806657059,
1298,b'\xbd^\x01\x00',Total Score,WeightedEnsemble_L2,0.10620982006239148,0.6475402080723174,
1299,b'\xbd^\x01\x00',Total Score,LinearModel,0.10694865433844894,0.6426194742571616,
1300,b'\xbd^\x01\x00',Total Score,LightGBM,0.11346377046462847,0.5977512927835624,
1301,b'\xbd^\x01\x00',Fluency,WeightedEnsemble_L2,0.10309403544671071,0.760288879120879,
1302,b'\xbd^\x01\x00',Fluency,CatBoost,0.10334365974703455,0.7591266360503937,
1303,b'\xbd^\x01\x00',Fluency,LightGBM,0.10400638945648112,0.7560273498256397,
1304,b'\xbd^\x01\x00',Fluency,LinearModel,0.10572861465305657,0.7478806453782043,
1305,b'\xbd^\x01\x00',Originality,WeightedEnsemble_L2,0.16683715458425927,0.317055682738573,
1306,b'\xbd^\x01\x00',Originality,LinearModel,0.1681756373617546,0.30605362487752785,
1307,b'\xbd^\x01\x00',Originality,CatBoost,0.1692886127347843,0.29683824858432195,
1308,b'\xbd^\x01\x00',Originality,LightGBM,0.17432586899149594,0.25436991197524483,
1309,b'\xbd^\x01\x00',Flexibility,CatBoost,0.12267992268057969,0.5628906688055654,
1310,b'\xbd^\x01\x00',Flexibility,LinearModel,0.12472487428003383,0.5481968648934892,
1311,b'\xbd^\x01\x00',Flexibility,WeightedEnsemble_L2,0.12472487428003383,0.5481968648934892,
1312,b'\xbd^\x01\x00',Flexibility,LightGBM,0.12833360464519605,0.5216741230770746,
1313,"b""'\xd9\x00\x00""",Total Score,WeightedEnsemble_L2,0.10413428719464793,0.7296892407380258,
1314,"b""'\xd9\x00\x00""",Total Score,CatBoost,0.10450681877598313,0.7277517536929659,
1315,"b""'\xd9\x00\x00""",Total Score,LinearModel,0.10465267827652139,0.7269912730815311,
1316,"b""'\xd9\x00\x00""",Total Score,LightGBM,0.11303724027632685,0.6814930398606809,
1317,"b""'\xd9\x00\x00""",Fluency,LinearModel,0.10021781257801005,0.7991693963965093,
1318,"b""'\xd9\x00\x00""",Fluency,CatBoost,0.10022952539449376,0.7991224500622355,
1319,"b""'\xd9\x00\x00""",Fluency,WeightedEnsemble_L2,0.10044129004163077,0.7982727263665472,
1320,"b""'\xd9\x00\x00""",Fluency,LightGBM,0.10610644209969065,0.7748750862333259,
1321,"b""'\xd9\x00\x00""",Originality,WeightedEnsemble_L2,0.17435326870266502,0.43595041950039426,
1322,"b""'\xd9\x00\x00""",Originality,CatBoost,0.17551320563163628,0.42842043994732615,
1323,"b""'\xd9\x00\x00""",Originality,LightGBM,0.17661863513502601,0.4211978419763104,
1324,"b""'\xd9\x00\x00""",Originality,LinearModel,0.17763130702473226,0.41454149985221367,
1325,"b""'\xd9\x00\x00""",Flexibility,WeightedEnsemble_L2,0.12344427545331599,0.6543927355183752,
1326,"b""'\xd9\x00\x00""",Flexibility,CatBoost,0.1238808473949879,0.6519438696037305,
1327,"b""'\xd9\x00\x00""",Flexibility,LinearModel,0.12572582191156076,0.641499373079288,
1328,"b""'\xd9\x00\x00""",Flexibility,LightGBM,0.1305859119738901,0.6132470763852484,
1329,b'\xd4^\x01\x00',Total Score,WeightedEnsemble_L2,0.10580011497620881,0.7269760681752532,
1330,b'\xd4^\x01\x00',Total Score,LinearModel,0.10650609513902483,0.7233202580344167,
1331,b'\xd4^\x01\x00',Total Score,CatBoost,0.10775271923065324,0.7168054345943502,
1332,b'\xd4^\x01\x00',Total Score,LightGBM,0.10920972577708427,0.7090950772414961,
1333,b'\xd4^\x01\x00',Fluency,CatBoost,0.09695057076247207,0.807770937658818,
1334,b'\xd4^\x01\x00',Fluency,WeightedEnsemble_L2,0.09723532681779655,0.8066400773481026,
1335,b'\xd4^\x01\x00',Fluency,LightGBM,0.09800155413726479,0.8035806665122041,
1336,b'\xd4^\x01\x00',Fluency,LinearModel,0.10173197209564215,0.7883427085983168,
1337,b'\xd4^\x01\x00',Originality,WeightedEnsemble_L2,0.16703548901918847,0.44912947503653944,
1338,b'\xd4^\x01\x00',Originality,LinearModel,0.16860293453383818,0.43874233095557014,
1339,b'\xd4^\x01\x00',Originality,CatBoost,0.1693751747543454,0.43358917816958775,
1340,b'\xd4^\x01\x00',Originality,LightGBM,0.17035156008835425,0.42704005735340456,
1341,b'\xd4^\x01\x00',Flexibility,LinearModel,0.12433628197783986,0.6646815148651866,
1342,b'\xd4^\x01\x00',Flexibility,WeightedEnsemble_L2,0.1258460084062072,0.6564890127132945,
1343,b'\xd4^\x01\x00',Flexibility,CatBoost,0.12736480045134754,0.6481475483877783,
1344,b'\xd4^\x01\x00',Flexibility,LightGBM,0.13176782910300655,0.6233998191378318,
1345,b'\xcfZ\x00\x00',Total Score,WeightedEnsemble_L2,0.11434822160589304,0.6693664801442933,
1346,b'\xcfZ\x00\x00',Total Score,LinearModel,0.11451196597339422,0.6684188809761542,
1347,b'\xcfZ\x00\x00',Total Score,CatBoost,0.11536213164012178,0.6634771209624146,
1348,b'\xcfZ\x00\x00',Total Score,LightGBM,0.12122729576714472,0.6283887218642474,
1349,b'\xcfZ\x00\x00',Fluency,WeightedEnsemble_L2,0.1045167270175595,0.7703632725034378,
1350,b'\xcfZ\x00\x00',Fluency,CatBoost,0.10460014581933079,0.7699965624891831,
1351,b'\xcfZ\x00\x00',Fluency,LightGBM,0.10759374581340418,0.7566430230325291,
1352,b'\xcfZ\x00\x00',Fluency,LinearModel,0.1086692534656441,0.751753511515883,
1353,b'\xcfZ\x00\x00',Originality,WeightedEnsemble_L2,0.1829981285077108,0.360517908978647,
1354,b'\xcfZ\x00\x00',Originality,CatBoost,0.1837526456237404,0.35523375791096057,
1355,b'\xcfZ\x00\x00',Originality,LinearModel,0.1843800353437806,0.3508233692611845,
1356,b'\xcfZ\x00\x00',Originality,LightGBM,0.19209926087798015,0.29532887246160977,
1357,b'\xcfZ\x00\x00',Flexibility,LinearModel,0.12825712009845888,0.6261959602948964,
1358,b'\xcfZ\x00\x00',Flexibility,WeightedEnsemble_L2,0.13124281086401945,0.6085898631403729,
1359,b'\xcfZ\x00\x00',Flexibility,CatBoost,0.13470877339626675,0.5876435559785422,
1360,b'\xcfZ\x00\x00',Flexibility,LightGBM,0.13740740853017894,0.5709565062010045,
1361,b'\xec^\x00\x00',Total Score,LinearModel,0.09764711744774435,0.7372069548546978,
1362,b'\xec^\x00\x00',Total Score,WeightedEnsemble_L2,0.10007686532455935,0.7239661137531119,
1363,b'\xec^\x00\x00',Total Score,CatBoost,0.10425749888404619,0.7004222071709821,
1364,b'\xec^\x00\x00',Total Score,LightGBM,0.10809441081323284,0.6779661753895387,
1365,b'\xec^\x00\x00',Fluency,WeightedEnsemble_L2,0.09680673676875905,0.7929006829442327,
1366,b'\xec^\x00\x00',Fluency,LinearModel,0.09712095679827938,0.7915540749064135,
1367,b'\xec^\x00\x00',Fluency,CatBoost,0.09938710088471865,0.7817131620088411,
1368,b'\xec^\x00\x00',Fluency,LightGBM,0.10064175652405143,0.7761671002397317,
1369,b'\xec^\x00\x00',Originality,LinearModel,0.1666442517767064,0.39750054912816235,
1370,b'\xec^\x00\x00',Originality,WeightedEnsemble_L2,0.16757122410423628,0.3907790011087343,
1371,b'\xec^\x00\x00',Originality,CatBoost,0.17314613553715477,0.34956846979134504,
1372,b'\xec^\x00\x00',Originality,LightGBM,0.1750178865258197,0.33542981984839537,
1373,b'\xec^\x00\x00',Flexibility,LinearModel,0.11833679791973195,0.6763436832870683,
1374,b'\xec^\x00\x00',Flexibility,WeightedEnsemble_L2,0.12007932194060564,0.6667417463405458,
1375,b'\xec^\x00\x00',Flexibility,CatBoost,0.1268055553408169,0.6283612239011971,
1376,b'\xec^\x00\x00',Flexibility,LightGBM,0.12727495430419414,0.6256047242715292,
1377,b'Q!\x01\x00',Total Score,LinearModel,0.10102735991151515,0.7178356784273896,
1378,b'Q!\x01\x00',Total Score,WeightedEnsemble_L2,0.10119245698966982,0.7169127092659993,
1379,b'Q!\x01\x00',Total Score,CatBoost,0.10221669533742778,0.7111530656451426,
1380,b'Q!\x01\x00',Total Score,LightGBM,0.10312486778449045,0.7059975836347612,
1381,b'Q!\x01\x00',Fluency,WeightedEnsemble_L2,0.09968814676521504,0.7757890311421277,
1382,b'Q!\x01\x00',Fluency,LightGBM,0.10042460837223338,0.7724640078405521,
1383,b'Q!\x01\x00',Fluency,CatBoost,0.10178969429591818,0.766236107289207,
1384,b'Q!\x01\x00',Fluency,LinearModel,0.10521347023641098,0.7502459722658663,
1385,b'Q!\x01\x00',Originality,LinearModel,0.162503379876174,0.4164224052757075,
1386,b'Q!\x01\x00',Originality,LightGBM,0.16579345269363363,0.3925527572011962,
1387,b'Q!\x01\x00',Originality,WeightedEnsemble_L2,0.16770919097814524,0.37843358378097336,
1388,b'Q!\x01\x00',Originality,CatBoost,0.17101141090845187,0.3537151232196003,
1389,b'Q!\x01\x00',Flexibility,LinearModel,0.11308639488786879,0.68613349859623,
1390,b'Q!\x01\x00',Flexibility,WeightedEnsemble_L2,0.11758278966604051,0.6606781960616251,
1391,b'Q!\x01\x00',Flexibility,CatBoost,0.11905854516519428,0.6521072400840701,
1392,b'Q!\x01\x00',Flexibility,LightGBM,0.11928951734477607,0.65075611503248,
1393,b'nC\x01\x00',Total Score,WeightedEnsemble_L2,0.10769822049123506,0.7292160662335597,
1394,b'nC\x01\x00',Total Score,LinearModel,0.1078937377579445,0.7282320018519921,
1395,b'nC\x01\x00',Total Score,CatBoost,0.11267825393475364,0.7035946384053875,
1396,b'nC\x01\x00',Total Score,LightGBM,0.11535711917085435,0.6893333446690828,
1397,b'nC\x01\x00',Fluency,WeightedEnsemble_L2,0.10510044461815816,0.8025855582902857,
1398,b'nC\x01\x00',Fluency,LinearModel,0.1077175442334933,0.7926315407472928,
1399,b'nC\x01\x00',Fluency,CatBoost,0.10895254290315783,0.787849257873729,
1400,b'nC\x01\x00',Fluency,LightGBM,0.10899604036438092,0.7876798288636593,
1401,b'nC\x01\x00',Originality,WeightedEnsemble_L2,0.17296720338640978,0.40627931735250855,
1402,b'nC\x01\x00',Originality,LinearModel,0.1729880644445502,0.4061360949573376,
1403,b'nC\x01\x00',Originality,CatBoost,0.1780987973200132,0.3705276989790237,
1404,b'nC\x01\x00',Originality,LightGBM,0.1808100310172717,0.35121665532333124,
1405,b'nC\x01\x00',Flexibility,WeightedEnsemble_L2,0.12628808220622606,0.6728036970800004,
1406,b'nC\x01\x00',Flexibility,LinearModel,0.12705768551924357,0.6688036580064693,
1407,b'nC\x01\x00',Flexibility,CatBoost,0.12818128556221178,0.6629200682407375,
1408,b'nC\x01\x00',Flexibility,LightGBM,0.13574543618012133,0.621963158330981,
1409,b'4$\x00\x00',Total Score,WeightedEnsemble_L2,0.1011317025918235,0.7014135432825545,
1410,b'4$\x00\x00',Total Score,LinearModel,0.10243890366095675,0.6936447613362129,
1411,b'4$\x00\x00',Total Score,LightGBM,0.10320784407874915,0.6890282914983248,
1412,b'4$\x00\x00',Total Score,CatBoost,0.10411809235699097,0.6835188323239618,
1413,b'4$\x00\x00',Fluency,WeightedEnsemble_L2,0.09646862908618625,0.7998686735583889,
1414,b'4$\x00\x00',Fluency,LinearModel,0.09903362883220697,0.7890846217852436,
1415,b'4$\x00\x00',Fluency,LightGBM,0.10015942459029728,0.7842620726959795,
1416,b'4$\x00\x00',Fluency,CatBoost,0.10074483697609773,0.7817328101320924,
1417,b'4$\x00\x00',Originality,WeightedEnsemble_L2,0.1684140214081091,0.30235828793832764,
1418,b'4$\x00\x00',Originality,LinearModel,0.1692044474724404,0.29579436617952504,
1419,b'4$\x00\x00',Originality,CatBoost,0.17099076317491493,0.28084707970709355,
1420,b'4$\x00\x00',Originality,LightGBM,0.17188931206184163,0.2732689871294479,
1421,b'4$\x00\x00',Flexibility,WeightedEnsemble_L2,0.11392428864539264,0.6711238492048408,
1422,b'4$\x00\x00',Flexibility,LinearModel,0.11466517265068361,0.6668323784923043,
1423,b'4$\x00\x00',Flexibility,CatBoost,0.11767837375727383,0.6490921805202896,
1424,b'4$\x00\x00',Flexibility,LightGBM,0.11837537151331093,0.6449230834685384,
1425,b'\x17S\x01\x00',Total Score,WeightedEnsemble_L2,0.10550130960111549,0.6906016700926747,
1426,b'\x17S\x01\x00',Total Score,CatBoost,0.10600047054234953,0.6876670162195359,
1427,b'\x17S\x01\x00',Total Score,LinearModel,0.10654587640209898,0.6844446439717854,
1428,b'\x17S\x01\x00',Total Score,LightGBM,0.10783231819067013,0.6767785698826452,
1429,b'\x17S\x01\x00',Fluency,WeightedEnsemble_L2,0.09274269461526513,0.7898385868049207,
1430,b'\x17S\x01\x00',Fluency,LightGBM,0.09518671298161109,0.7786160052534035,
1431,b'\x17S\x01\x00',Fluency,CatBoost,0.09532548944574111,0.777970005762548,
1432,b'\x17S\x01\x00',Fluency,LinearModel,0.09665364334428767,0.7717398918571158,
1433,b'\x17S\x01\x00',Originality,WeightedEnsemble_L2,0.17107431049594593,0.36793101302816555,
1434,b'\x17S\x01\x00',Originality,CatBoost,0.1723267291351543,0.3586425038771891,
1435,b'\x17S\x01\x00',Originality,LinearModel,0.17361545188204802,0.3490140201981198,
1436,b'\x17S\x01\x00',Originality,LightGBM,0.17531940558936307,0.3361730737955698,
1437,b'\x17S\x01\x00',Flexibility,WeightedEnsemble_L2,0.11992918906690596,0.6649823404529731,
1438,b'\x17S\x01\x00',Flexibility,LinearModel,0.12017131279953465,0.6636282479474609,
1439,b'\x17S\x01\x00',Flexibility,CatBoost,0.12031085385384639,0.6628466151355599,
1440,b'\x17S\x01\x00',Flexibility,LightGBM,0.12439605577838656,0.6395615387817145,
1441,b'\x99/\x00\x00',Total Score,CatBoost,0.10224411156371242,0.7267337589403535,
1442,b'\x99/\x00\x00',Total Score,LinearModel,0.10352049058289674,0.7198684561969275,
1443,b'\x99/\x00\x00',Total Score,WeightedEnsemble_L2,0.10364054304931408,0.7192183436798641,
1444,b'\x99/\x00\x00',Total Score,LightGBM,0.11218996914503761,0.6709836887854448,
1445,b'\x99/\x00\x00',Fluency,WeightedEnsemble_L2,0.10024534029349691,0.7872986562899136,
1446,b'\x99/\x00\x00',Fluency,LinearModel,0.10039614916906062,0.7866582000082484,
1447,b'\x99/\x00\x00',Fluency,LightGBM,0.10173259511586052,0.7809405005872921,
1448,b'\x99/\x00\x00',Fluency,CatBoost,0.10247538516755322,0.7777299417512706,
1449,b'\x99/\x00\x00',Originality,LinearModel,0.1698427392643968,0.39853337108967357,
